,date,text
1445,2023-01-11,#Delhi was the most polluted city in 2022: NCAP (National Clean Air Programme)
1446,2023-01-11,"#JustIn | Century Textiles board to consider raising funds up to Rs 400 cr via #NCDs on Jan 16, 2023"
1447,2023-01-11,"CONCOR reports a minor increase in volumes YoY, while it’s fallen QoQ
🔴Total Q3 volumes up 5.18%, EXIM volumes up 0.6% YoY
🔴Total Q3 volumes down 5% & EXIM volumes down 11% QoQ"
1448,2023-01-11,"Total #Q3 volumes up 5.18%, #EXIM volumes up 0.6% YoY, says CONCOR (@concor_india)"
1449,2023-01-11,"Cabinet Meet Outcome | Cabinet approves #incentives to promote #Rupay debit card, BHIM UPI"
1450,2023-01-12,Mastek partners Saudi Arabia based King Faisal Specialist Hospital & Research Centre for healthcare transformation
1451,2023-01-12,"New Listing | Sah Poly lists at a premium of 30.8% at ₹85/sh vs issue price of ₹65/sh on NSE

#NewListing #SahPoly"
1452,2023-01-12,"Maruti Suzuki unveils 2 SUVs Fronx & Jimny at Auto Expo 2023

#Fronx #Jimny #AutoExpo2023 #MarutiSuzuki"
1453,2023-01-12,#JustIn | EKI Energy Services in pact with Norway-based DNV Supply Chain & Product Assurance
1454,2023-01-12,Tech Mahindra in pact with #Microsoft for cloud-powered #5G core network modernisation of telco partners
1455,2023-01-12,"GM Breweries report Q3 results

▶️Net profit up 31.3%  ₹26 cr vs ₹19.8 cr YoY 
   
▶️Revenue up 17.4% at ₹153.7 cr vs ₹131 cr YoY
    
▶️EBITDA up 23% at ₹33.2 cr vs ₹27 cr YoY
    
▶️EBITDA margin at 21.6% vs 20.6% YoY"
1456,2023-01-12,". @Paytm Large Trade | 2 cr shares (3.1% equity) worth ₹1,126 cr change hands at an average ₹540/sh"
1457,2023-01-12,"Ant Financial, an affiliate of Alibaba Group is likely the seller in the Paytm block deal, sources"
1458,2023-01-12,Action Construction bags order for supply & manufacturing of special mobile crane from Ministry of Defence
1459,2023-01-12,"Engineers India to provide consultancy for 300 MW power plant of Guyana Power & Gas Inc: Govt

#EIL"
1460,2023-01-12,"Source say PVR-Inox merger approved by Mumbai NCLT today.

*Merger ratio For PVR-Inox was 3 shares of #PVR for 10 shares of #Inox"
1461,2023-01-12,"GTPL Hathway reports Q3 earnings.

▶️Net profit down 31.3% at Rs 37.5 cr Vs Rs 54.6 cr (YoY)

▶️Revenue up 14.4% at Rs 685.6 cr Vs Rs 599.1 cr (YoY)

▶️EBITDA up 15.9% at Rs 112 cr Vs Rs 96.6 cr (YoY)

▶️Margin at 16.3% Vs 16.1% (YoY)"
1462,2023-01-12,"INOX Leisure says  National Company Law Tribunal (NCLT), Mumbai Bench, has allowed the Proposed Scheme today i.e. January 12, 2023. The copy of detailed order is awaited."
1463,2023-01-12,Rail Vikas Nigam Limited (RVNL) bags an order worth Rs 38.97 cr
1464,2023-01-12,Sterlite Power gets ₹305 cr funding from Aseem Infra Finance for transmission project
1465,2023-01-12,Tata Power Renewables to set up India’s first residential group captive solar plant
1466,2023-01-13,Morgan Stanley buys Paytm shares despite stake sale by Alibaba
1467,2023-01-13,"Market snaps 3-day losing streak, led by a sharp recovery in IT & financials"
1468,2023-01-14,"Avenue Supermarts reports #Q3 earnings

▶️Net profit up 6.7%  at ₹589.7 cr vs ₹552.6 cr (YoY) 

▶️Revenue up 25.5%  at ₹11,569.1 cr vs ₹9,217.8 cr (YoY) 

▶️EBITDA up 11.4%  at ₹965.3 cr vs ₹866.5 cr (YoY) 

▶️EBITDA margin at 8.3% vs 9.4% (YoY)"
1469,2023-01-14,"L&T Finance Holdings: Concluded divestment of the mutual fund business and received sale consideration of Rs. 3,485 crore"
1470,2023-01-14,"L&T Finance Holdings reports Q3 earnings.

▶️Net profit up 39.2% at Rs 453.6 cr Vs Rs 326 cr (YoY)

▶️NII up 23.5% at Rs 1,931.8 cr Vs Rs 1,564.2 cr (YoY)"
1471,2023-01-14,"Sula Q3 Biz Update 

Own brand sales up 13% at Rs 187.2 cr Vs Rs 165.7 cr (YoY)

Wine tourism biz up 13% at Rs 23 cr Vs Rs 20.3 cr (YoY)"
1472,2023-01-14,"HG Infra Engineering gets Letter of Acceptance from DMRC for a project estimated to cost Rs 399 cr 

*DMRC is Delhi Metro Rail Corporation Ltd"
1473,2023-01-14,Delhivery completes the acquisition of Algorhythm Tech
1474,2023-01-14,"Tata Motors files Form 25 with the Securities and Exchange Commission (SEC)

#TataMotors files Form 25 for termination of its American Depositary Share Program 

*SEC Form 25 is the document filed by a co to delist its securities"
1475,2023-01-14,Reliance Industries to announce #Q3 results on January 20
1476,2023-01-14,NCLT approves scheme of merger of #Mahindra Electric Mobility with the company
1477,2023-01-14,"Bharat Agri Fert & Realty | #Board to consider sub-division of #equity share of face value Rs 10/share to Rs 1/share on February 1, 2023"
1478,2023-01-14,"Mahindra Life buys 4.25-acre land in South Bengaluru, gross development value seen at ₹400 cr"
1479,2023-01-14,"Anup Engineering report Q3 earnings.

▶️Cons net profit at Rs 13.8 cr Vs Rs 6 cr (YoY)

▶️Cons revenue at Rs 114 cr Vs Rs 47.2 cr (YoY)

▶️Cons EBITDA at Rs 22.7 cr Vs Rs 11 cr (YoY)

▶️Cons margin at 48.4% Vs 23.3% (YoY)"
1480,2023-01-14,"Ganesh Housing reports Q3 earnings.

▶️Cons net profit down 14.7% at Rs 21.1 cr vs Rs 24.8 cr (YoY) 

▶️Cons revenue down 12.1% at Rs 66.8 cr vs Rs 76.1 cr (YoY)

▶️Cons EBITDA up 45.7% at Rs 47 cr vs Rs 32.2 cr (YoY)

▶️Cons margin at 70.3% vs 42.4% (YoY)"
1481,2023-01-14,"Vendors may look to ask Vodafone Idea to make advance payments this month onwards. And, failing in advance payments, Indus Towers may discontinue services to Vodafone Idea, sources"
1482,2023-01-14,"M&M December 2022 production nearly doubles YoY. December 2022 production at 45,009 units Vs 24,970 units (YoY)"
1483,2023-01-15,"STEP1: PAY 100RS ENTRY FEE
Payment number- 9711780818
Gpay upi id - Himanshuahuja0007@oksbi

2: Send SCREENSHOT here after payment 👇

https://chat.whatsapp.com/Lqz2jGSu6AV4VHhhKgBDwu

3: WE WILL ADD YOU TO PREMIUM GROUP"
1484,2023-01-16,RateGain partners with SKY express for real-time competitive pricing insights in Europe
1485,2023-01-16,Royal Enfield to commercially start bookings and retail sales of Super Meteor from today in India and European markets
1486,2023-01-16,"After resolution of the lenders plan, co has serviced all its lenders on time, and there are no overdues to any of the lenders, Shriram EPC"
1487,2023-01-16,"L&T Construction bags order in the range of Rs 1,000-2,500 Cr to build commercial office space in Hyderabad"
1488,2023-01-16,#JustIN | TCS partners with UK-based Scotwest Credit Union to improve customer retention
1489,2023-01-16,Sources say Adani Ent files FPO papers with SEBI
1490,2023-01-16,"Bharti Airtel launches 5G services in 5 cities of Uttar Pradesh including Agra, Meerut, Gorakhpur, Kanpur, Prayagraj"
1491,2023-01-16,"Bank of Maharashtra reports #Q3 earnings

▶️Net profit at ₹775 cr vs ₹324.6 cr (YoY)

▶️NII up 29.6% at ₹1,979.6 vs ₹1,527 cr (YoY)"
1492,2023-01-16,"Bank of Maharashtra reports #Q3 earnings

▶️Gross NPA at 2.94% vs 3.40% (QoQ)

▶️Net NPA at 0.5% vs 0.7% (QoQ)

▶️Gross NPA down 8.5% at ₹4,612 cr vs ₹5,039 cr (QoQ)

▶️Net NPA down 27.5% at ₹715 cr vs ₹986.5 cr (QoQ)"
1493,2023-01-16,Som Distilleries to consider raising funds via rights issue on January 24
1494,2023-01-16,"Tech Mahindra in focus

CP Gurnani says there will be no immediate announcement w.r.t MD & CEO"
1495,2023-01-16,KPI Green signs long-term Power Purchase Agmt (PPA) for sale of 6.30 MW Solar Power to  Independent Power Producer cos
1496,2023-01-16,GPT Infraprojects bags order worth Rs 216 cr from Maharashtra Rail Infrastructure Development Corporation (#MRIDC)
1497,2023-01-16,"Market fails to hold opening gains, Sensex & Nifty slip 1% from day’s high"
1498,2023-01-17,NCLT Chennai approves merger of Equitas Holdings & Equitas SFB
1499,2023-01-17,"WINDFALL TAX GAINS CUT

🛑Special additional excise duty (SAED) on Crude cut to Rs 1,900 from Rs 2,100/Tonne

🛑SAED on Diesel reduced to Rs 5 from Rs 6.50/Litre

🛑SAED  on Petrol will continue at Nil

🛑SAED on ATF cut to Rs 3.50 from Rs 4.50/Litre"
1500,2023-01-17,"#Fire accident occurred at V-Mart's store at Kanpur today
 
⭕️Fire resulted to damage of inventory, fixed assets, and cash in the #store

⭕️Company is in process of ascertaining the actual #loss caused due to the fire"
1501,2023-01-17,"JSW Ispat Special Products reports Q3 earnings.

▶️Net loss of Rs 98 cr Vs loss of Rs 27 cr (YoY)

▶️Revenue down 25.2% at Rs 1,102.1 cr Vs Rs 1,473.2 cr (YoY)

▶️EBITDA down 64% at Rs 33.4 cr Vs Rs 92.5 cr (YoY)

▶️Margin at 3% Vs 6.3% (YoY)"
1502,2023-01-17,Phoenix Mills: Subsidiary completes acquisition of Janus Logistics for Rs 26 cr
1503,2023-01-17,"Siemens signs #contract with Railways Ministry for a Rs 26,000 cr #locomotive project
 
▶️To deliver 1,200 #electric locomotives, provide 35 years of maintenance"
1504,2023-01-17,"NTPC Renewable Energy signs #MoU with Tripura Govt for renewable energy #development 

@ntpclimited"
1505,2023-01-17,"Kesoram Ind reports Q3 earnings.

▶️Net loss at Rs 47.98 cr Vs loss of Rs 31.97 cr (YoY)

▶️Revenue up 12.6% at Rs 986.1 cr Vs Rs 876 cr (YoY)

▶️EBIDTA down 27.8% at Rs 79.7 cr VS Rs 110.4 cr (YoY)

▶️Margin at 8.1% Vs 12.6% (YoY)"
1506,2023-01-17,"Adani Ent in focus
Saab scraps agreement to manufacture Gripen E Fighter in India: From Business Standard"
1507,2023-01-17,Bharti Airtel launches 5G services in 3 cities of Rajasthan
1508,2023-01-17,"#Mastek reports #Q3 earnings

To give corp guarantee up to ₹264 cr for an arm to avail credit facility. Board approves interim dividend of ₹7/sh, says Mastek"
1509,2023-01-17,"#Mastek reports #Q3 earnings

▶️Net profit down 18.8% at ₹64.2 cr vs ₹79.1 cr (QoQ)

▶️Revenue up 5.3% at ₹658.6 cr vs ₹625.3 cr (QoQ)

▶️EBITDA up 5.9% at ₹113.7 cr vs ₹107.5 cr (QoQ)

▶️EBITDA margin at 17.3% vs 17.2% (QoQ)"
1510,2023-01-17,"Bank of India reports #Q3 earnings.

▶️Gross NPA at 7.66% vs 8.51% (QoQ)

▶️Net NPA at 1.61% vs 1.92% (QoQ)

▶️Gross NPA at ₹38,884 cr vs ₹42,014 cr (QoQ)

▶️Net NPA at ₹7,646.2 cr vs ₹8,836.2 cr (QoQ)

▶️Provisions at ₹1,879 cr  vs ₹1,912 cr (QoQ)"
1511,2023-01-17,"Bank of India reports #Q3 earnings.

▶️Net profit up 12% at ₹1,151 cr vs ₹1,027.4 cr (YoY)

▶️NII up 64.2% at ₹5,594.3 cr vs ₹3,408 cr (YoY)"
1512,2023-01-17,"L&T trading at a record high, stock has rallied over 50% from June lows"
1513,2023-01-17,"Newgen Software reports Q3 earnings.

▶️Net profit up 59.2% at Rs 48.2 cr Vs Rs 30.3 cr (QoQ)

▶️Revenue up 12.7% at Rs 255 cr Vs Rs 226 cr (QoQ)

▶️EBITDA up 56.8% at Rs 58.9 cr Vs Rs 37.6 cr (QoQ)

▶️Margin at 23.1% Vs 16.6% (QoQ)"
1514,2023-01-17,"Innova Captab gets #SEBI nod to raise #funds via #IPO

▶️Fresh issue of Rs 400 cr, #OFS of 96 lakh shares 

▶️Alert: Innova Captab is a Haryana-based integrated #pharmaceutical company"
1515,2023-01-17,"Blue Jet Healthcare gets #SEBI nod to raise funds via #IPO

▶️Complete #OFS of upto 2.17 crore shares, likely #size estimated at Rs 1,800 cr, as per reports

▶️Alert: Blue Jet Healthcare is a specialty pharmaceutical and healthcare ingredient company"
1516,2023-01-17,"Network18 Media & Investments reports Q3 earnings.
 
▶️Operating revenue up 11.6% at Rs 1,850.5 cr Vs Rs 1,657.4 cr (YoY)

▶️EBITDA down 99.5% at Rs 1.7 cr Vs Rs 373.1 cr (YoY)

▶️Margin at 0.1% Vs 22.6% (YoY)"
1517,2023-01-17,"Metro Brands Q3 

▶️Net profit up 10.6% at ₹112 cr  vs ₹101.3 cr (YoY)
▶️Revenue up 23.8% at ₹598.7 cr  vs ₹483.7 cr (YoY)
▶️EBITDA up 22.3% at ₹205.2 cr  vs ₹167.8 cr (YoY)
▶️EBITDA margin at 34.3% vs 34.7% (YoY)"
1518,2023-01-17,"Hathway Cable & Datacom reports Q3 earnings.

▶️Net profit down 15.3% at Rs 28.7 cr Vs Rs 33.9 cr (YoY)

▶️Revenue up 5.1% at Rs 478.5 cr Vs Rs 455 cr (YoY)

▶️EBITDA down 22.1% at Rs 80.7 cr Vs Rs 102.1 cr (YoY)

▶️Margin at 16.9% Vs 22.4% (YoY)"
1519,2023-01-17,"Spencer’s Retail announces a new hyper market chain, ‘Spencer’s Value Market’; to be launched at 6 locations including Warangal, Kurnool & Guntur between Jan 16-22, 2023"
1520,2023-01-17,"The tenure of JP Nadda as National President of the Bharatiya Janata Party has been extended till June 2024.

#BJP #JPNadda"
1521,2023-01-17,"Shalby reports Q3 earnings.

▶️Net profit up 17.8% at Rs 15.2 cr Vs Rs 12.9 cr (YoY)

▶️Revenue up 24.7% at Rs 202.4 cr Vs Rs 162.3 cr (YoY)

▶️EBITDA up 20.3% at Rs 33.8 cr Vs Rs 28.1 cr (YoY)

▶️Margin at 16.7% Vs 17.3% (YoY)"
1522,2023-01-17,"Eris Lifesciences reports Q3 earnings.

▶️Net profit up 1.1% at Rs 101.8 cr Vs Rs 100.7 cr (YoY)

▶️Revenue up 27.4% at Rs 423.2 cr Vs Rs 332.1 cr (YoY)

▶️EBITDA up 12.7% at Rs 137.1 cr Vs Rs 121.6 cr (YoY)

▶️Margin at 32.4% Vs 36.6% (YoY)"
1523,2023-01-17,"Tata Metaliks reports Q3 earnings.

▶️Net profit down 73.4% at Rs 9.5 cr Vs Rs 35.6 cr (YoY)

▶️Revenue up 14.6% at Rs 790.2 cr Vs Rs 689.9 cr (YoY)

▶️EBITDA down 42.9% at Rs 38.7 cr Vs Rs 67.8 cr (YoY)

▶️Margin at 4.9% Vs 9.8% (YoY)"
1524,2023-01-17,"Shree Pushkar Chemicals & Fertilisers reports Q3 earnings.

▶️Net profit down 58.8% at Rs 5.1 cr Vs Rs 12.4 cr (YoY)

▶️Revenue up 11.9% at Rs 153.7 cr Vs Rs 137.3 cr (YoY)

▶️EBITDA down 33.2% at Rs 13.1 cr Vs Rs 19.7 cr (YoY)

▶️Margin at 8.5% Vs 14.3% (YoY)"
1525,2023-01-17,"Delta Corp reports Q3 earnings.

🎲Net profit up 20.5% at Rs 84.8 cr vs Rs 70.4 cr (YoY)

🎲Revenue up 10.6% at Rs 273.4 cr vs Rs 247.2 cr (YoY)

🎲EBITDA down 4.5% at Rs 102.3 cr vs Rs 107.2 cr (YoY) 

🎲Margin at 37.4% vs 43.4% (YoY)"
1526,2023-01-17,"ITC to acquire Sproutlife Foods Pvt Ltd, engaged in the manufacture and sale of healthy foods brand #YogaBar"
1527,2023-01-18,Deep Ind to consider stock split on February 6
1528,2023-01-18,"Bharti Airtel launches 5G services in Noida, Ghaziabad & Faridabad"
1529,2023-01-18,"HDFC Life seeks #IRDAI nod to enter indemnity health insurance market, may focus on critical illness products post approval, say sources"
1530,2023-01-18,Ashok Leyland to supply 500 buses To Sri Lanka government
1531,2023-01-18,Salasar Tech bags order of ₹143 cr from Nepal Electricity Authority
1532,2023-01-18,"DELTA CORP 🎰 says

🚀 Over business trajectory/ traction headed 🆙 

👍Online Gaming will turn profitable in coming quarters

🤔 All formalities for Adda52 IPO done ✅ 
 
🤞🏻Daman case hearing likely next week"
1533,2023-01-18,Sundram Fast bags order worth $250 m for the supply of sub-assemblies for a global manufacturer’s EV platform
1534,2023-01-18,"Surya Roshni reports #Q3 #earnings 

▶️ Net profit at ₹89.7 cr vs ₹40.5 cr (YoY)

▶️ Revenue down 0.5% at ₹2,022 cr vs ₹2,030 cr (YoY)

▶️ EBITDA up 66.5% at ₹163 cr vs ₹98 cr (YoY)

▶️ EBITDA margin at 8% vs 4% (YoY)

#Q3FY23"
1535,2023-01-18,"Stylam Industries reports #Q3 earnings.

▶️ Net profit up 53.8% at ₹24 cr vs ₹15.6 cr (YoY)

▶️ Revenue up 34.7% at ₹234 cr vs ₹173.3 cr (YoY)

▶️ EBITDA up 33.6% at ₹39.4 cr vs ₹29.5% (YoY)

▶️ Margin at 16.8% vs 17% (YoY)"
1536,2023-01-18,"Adani Ent seeks ₹20,000 cr in #FPO, to issue shares on a partly paid basis, FPO opens Jan 27 and closes Jan 31

Adani Ent FPO anchor investor bidding date Jan 25"
1537,2023-01-18,"Adani to use Rs 10,900 Cr of proceeds for capex in airport, green biz"
1538,2023-01-18,"Vinyl Chemicals (India) reports Q3 earnings.

▶️Net profit down 36.4% at Rs 7 cr Vs Rs 11 cr (YoY)

▶️Revenue down 18.8% at Rs 27.6 cr Vs Rs 333.1 cr (YoY)

▶️EBITDA down 28.7% at Rs 10 cr Vs Rs 14 cr (YoY)

▶️Margin at 3.7% Vs 4.2% (YoY)"
1539,2023-01-18,"Reliance Capital case hearing is to continue in NCLT tomorrow. Both Torrent & Hinduja record statements that they will not withdraw from the process, maintain the bid amount 

Extended challenge mechanism for e-auction of #RCap pushed to a later date depending on NCLT ruling"
1540,2023-01-18,"CCL Products (India) reports Q3 earnings.

▶️Net profit up 25% at Rs 73 Cr Vs Rs 58 cr (YoY)

▶️Revenue up 26.5% at Rs 535.3 Cr Vs Rs 423 cr (YoY)

▶️EBITDA up 8.9% at Rs 100.7 cr Vs Rs 92.4 cr (YoY)

▶️Margin at 18.8% Vs 21.8% (YoY)"
1541,2023-01-18,"PSP Projects reports Q3 earnings.

▶️Net profit down 29.3% at Rs 35.4 cr Vs Rs 50.1 cr (YoY)

▶️Revenue up 3% at Rs 500 cr Vs Rs 485.6 cr (YoY)

▶️EBITDA down 18.5% at Rs 61.7 cr Vs Rs 75.7 cr (YoY)

▶️EBITDA margin at 12.3% Vs 15.6% (YoY)"
1542,2023-01-18,"TataMotors reduces the price of the #Nexon EV & launches a new variant. Nexon EV range is now repositioned to start at Rs 14.49 lakh. Nexon EV MAX range repositioned to start at Rs. 16.49 Lk 
#NexonEV"
1543,2023-01-18,"Nexon EV MAX certified range enhanced to 453 km, current users to avail enhancement through software update from February 15, 2023"
1544,2023-01-18,"ICICI Lombard slips 4% after a mixed set of earnings for Q3

Delta Corp reports a weak set of earnings for Q3, stock closes 4% lower

IndusInd Bank, Persistent end with minor cuts ahead of Q3 earnings"
1545,2023-01-18,"Goa Carbon reports Q3 earnings.

▶️Net profit up 57% at Rs 25.6 cr Vs Rs 16.3 cr (YoY)

▶️Revenue up 93% at Rs 416.8 cr Vs Rs 216.1 cr (YoY)

▶️EBITDA At Rs 44.9 cr Vs Rs 19.8 cr (YoY)

▶️Margin at 10.8% Vs 9.2% (YoY)"
1546,2023-01-18,Adani Enterprises: Minimum bid size of 4 shares for #FPO
1547,2023-01-18,"Rallis India reports Q3 earnings.

▶️Net profit down 43% at Rs 22.6 cr Vs Rs 39.6 cr (YoY)

▶️Revenue up 0.4% at Rs 630.9 cr Vs Rs 628.1 cr (YoY)

▶️EBITDA down 20.9% at Rs 53.3 cr Vs Rs 67.4 cr (YoY)

▶️Margin at 8.5% Vs 10.7% (YoY)"
1548,2023-01-18,Persistent Systems declares interim #dividend of Rs 28/share
1549,2023-01-18,"Mahindra Lifespaces wins redevelopment project in Mumbai

The project will offer co a revenue potential of around Rs 500 cr"
1550,2023-01-19,| Newgen Software management will participate in a non-deal roadshow on January 19 & 20 in Mumbai
1551,2023-01-19,Mining lease deed document executed between Karnataka Govt & KIOCL
1552,2023-01-19,"Decision-making process underway on the declaration of Ram Setu as a National monument, Centre to #SC 

#ramsetu"
1553,2023-01-19,"#ICICI Securities reports #Q3 earnings 

▶️ Net #profit down 26.6% at ₹279.1 cr vs ₹380.2 cr (YoY)

▶️ #Revenue down 6.7% at ₹878.8 cr vs ₹941.6 cr (YoY)

▶️ EBITDA down 10% at ₹548 cr vs ₹608 cr (YoY)

▶️ EBITDA #margin at 62.3% vs 64.6% (YoY)

#Q3FY23"
1554,2023-01-19,"#Meghmani Finechem reports #Q3 earnings 

▶️ Net #profit up 10.8% at ₹77.2 cr vs ₹69.8 cr (YoY)

▶️ #Revenue up 27.4% at ₹537.8 cr vs ₹422.2 cr (YoY)

▶️ EBITDA up 17.7% at ₹166.6 cr vs ₹141.5 cr (YoY)

▶️ EBITDA #margin at 31% vs 33.5% (YoY)

#Q3FY23"
1555,2023-01-19,"Datamatics reports Q3 earnings.

▶️Net profit up 24.1% at Rs 45.9 cr Vs Rs 37 cr (YoY)         

▶️Revenue up 23.9% at Rs 372.6 cr Vs Rs 300.8 cr (YoY)

▶️EBIDTA up 16.7% at Rs 59 cr Vs Rs 50.5 cr (YoY)

▶️Margin at 15.8% Vs 16.8% (YoY)"
1556,2023-01-19,"Happiest Mind Technologies reports Q3 earnings.

▶️Net profit down 3.1% At Rs 57.6 cr Vs Rs 59.4 cr (QoQ)

▶️Revenue up 3.2% at Rs 366.9 cr Vs Rs 355.5 cr (QoQ)

▶️EBIT down 1.6% at Rs 79.5 cr Vs Rs 80.8 cr (QoQ)

▶️Margin at 21.7% Vs 22.7% (QoQ)"
1557,2023-01-19,"Kuantam Papers reports Q3 earnings.

▶️Net profit at Rs 57.3 Vs 4 cr (YoY)

▶️Revenue up 52.4% at Rs 350.6 cr Vs Rs 230 cr (YoY)

▶️EBITDA Rs 104.5 cr Vs Rs 30.7 cr (YoY)

▶️Margin at 29.7% Vs 13.3% (YoY)"
1558,2023-01-19,"Polycab reports #Q3 #earnings 

▶️ Net #Profit up 45.1% at ₹358 cr  vs ₹246.7 cr (YoY)

▶️ #Revenue up 10.2% at ₹3,715.1 cr  vs ₹3,372 cr (YoY)

▶️ EBITDA up 39.3% at ₹503.7 cr  vs ₹361.7 cr (YoY)

▶️ EBITDA #margin at 13.6% vs 10.7% (YoY) 

#Q3FY23"
1559,2023-01-19,"Exide, Honeywell, Vedanta, Voda Idea are top Midcap gainers"
1560,2023-01-19,"PVR (@_PVRCinemas) reports Q3 earnings. 

▶️Cons net profit at Rs 16.1 cr Vs loss of Rs 10.2 cr (YoY)      

▶️Cons revenue up 53.2% at Rs 941 cr Vs Rs 614 cr (YoY)      

▶️EBITDA up 75.1% at Rs 288.8 cr Vs Rs 165 cr (YoY) 

▶️Margin at 30.7% Vs 26.9% (YoY)"
1561,2023-01-19,"Jubilant FoodWorks: Plan 3,000 Domino’s #stores, 250 stores for Domino’s India, in 12-18 month 

Plan 40-50 stores for #Popeyes India in next 12-18 months

Rs 900 cr #capex to be funded entirely via internal accruals over 12-18 months"
1562,2023-01-19,"Sun Pharma: Acquisition to advance the potential treatment of alopecia areat

Concert is a late-stage biotech co, that is developing deuruxolitinib

Deuruxolitinib is a novel, deuterated, oral JAK1/2 inhibitor"
1563,2023-01-19,"#Vedanta to sell international zinc assets to #HindZinc for $2,981 m

Hind Zinc to make payment in a phased manner based on agreed milestones"
1564,2023-01-19,"KPI Green commissions a 25 MW solar power project for Greenlab Diamonds, Surat"
1565,2023-01-19,"IndaMART reports Q3 earnings.

▶️Net profit up 60.7% at Rs 112.8 cr Vs Rs 70 cr (YoY)

▶️Revenue up 33.7% at Rs 251.4 cr Vs Rs 188.1 cr (YoY)

▶️EBITDA down 11% at Rs 70.2 cr Vs Rs 78.8 Cr (YoY)

▶️Margin at 27.9% Vs 41.9% (YoY)"
1566,2023-01-20,"IndiaMART in focus

Strong commentary after Q3 earnings. Company says margin has bottomed out in Q3 and will see revenue growth in the  same range as collections"
1567,2023-01-20,Bajaj Auto set to roll out the one millionth KTM from its Chakan plant
1568,2023-01-20,"#RIL CMD Mukesh Ambani 2nd on world's top #CEOs list, pips #Microsoft & #Google CEOs to bag the 2nd spot: Brand Finance's Brand Guardianship Index 2023

#MukeshAmbani #RelianceIndustries #CEO"
1569,2023-01-20,"Aether Industries reports Q3 earnings.

▶️Net profit up 37.8% at Rs 35 cr Vs Rs 25.4 cr (YoY)

▶️Revenue up 10.5% at 167.1 cr vs 151.2 cr (YoY)

▶️EBITDA up 19.4% at Rs 47.3 cr Vs Rs 39.6 cr (YoY)

▶️Margin at 28.3% Vs 26.2%"
1570,2023-01-20,#RVNL forms 2 JVs with #NHAI & #Karnataka government for multi-modal #logistics parks
1571,2023-01-20,GPT Infra bags order worth ₹270 cr for a project in Kolkata
1572,2023-01-20,"Canara Bank | In share sale #agreement with #SBI for transfer of shares in JV Commercial Indo Bank

▶️ To transfer Russia based #JV Commercial Indo Bank shares to SBI for $14.67 m"
1573,2023-01-20,"Heritage Foods reports Q3 earnings

▶️Net pofit down 32.5% at Rs 13.7 cr Vs Rs 20.5 cr (YoY)

▶️Revenue up 17.8% at Rs 785.9 cr Vs Rs 667 cr (YoY)

▶️EBITDA down 22% at Rs 78.6 cr Vs Rs 100.8 cr (YoY)

▶️Margin at 10% Vs 15.1% (YoY)"
1574,2023-01-20,Goa Carbon’s Bilaspur Unit temporarily shut due to maintenance work w.e.f Jan 19
1575,2023-01-20,"Ramkrishna Forgings reports #Q3 earnings. 

▶️Net profit up 34.6% at ₹61 cr vs ₹45.3 cr (YoY)

▶️Revenue up 29.3% at ₹777.5 cr vs ₹601.3 cr (YoY)

▶️EBITDA up 22.5% at ₹173 cr vs ₹141.2 cr (YoY)

▶️EBITDA margin at 22.2% vs 23.5% (YoY)"
1576,2023-01-20,"Union Bank (@UnionBankTweets) reports #Q3 earnings 

▶️ Net #profit at ₹2,244.8 crore vs ₹1,085.4 crore (YoY)

▶️ #NII up 20.3% at ₹8628.1 crore vs ₹7174.4 crore (YoY)

▶️ #Provisions at ₹3,035.9 crore

#Q3FY23 #Earnings"
1577,2023-01-20,"Atul reports Q3 earnings.

▶️Net profit down 32.2% at Rs 105.1 cr Vs Rs 155 cr (YoY)

▶️Revenue down 8% at Rs 1,268.2 cr Vs Rs 1,380.3 cr (YoY)

▶️EBITDA down 31.5% at Rs 172.2 cr Vs Rs 251.5 cr (YoY)

▶️EBITDA margin at 13.6% Vs 18.2% (YoY)"
1578,2023-01-20,"DCM Shriram reports Q3 earnings.
 
▶️Net profit down 1.2% at Rs 342.1 cr Vs Rs 349.6 cr (YoY)

▶️Revenue up 21.2% at Rs 3,383.7 cr Vs Rs 2,790.8 cr (YoY)

▶️EBITDA down 6% at Rs 554.2 cr Vs Rs 588.7 cr (YoY)

▶️EBITDA margin at 16.4% Vs 21.1% (YoY)"
1579,2023-01-20,"Market fails to hold opening gains as FMCG stocks drag #Nifty

Major financials (HDFC, ICICI & SBI) support market

Reliance, HUL, Infosys, Bajaj Finance are major nifty drags"
1580,2023-01-20,"Tanla Platforms Q3 | #3QWithCNBCTV18

Net profit down 26.3% at Rs 116.5 cr vs Rs 158 cr (YoY)

Revenue down 1.7% at Rs 869.6 cr vs Rs 894.9 cr (YoY)

EBITDA down 25.4% at Rs 151.4 cr vs Rs 202.8 cr (YoY)

Margin at 17.4% vs 22.9% (YoY)"
1581,2023-01-20,"IEX Q3 | #3QWithCNBCTV18

Net profit down 3.9% at Rs 77.2 cr vs Rs 80.4 cr (YoY)

Revenue down 14.7% at Rs 100.3 cr vs Rs 117.5 cr (YoY)

EBITDA down 15.7% at Rs 83.3 cr vs Rs 98.8 cr (YoY)

Margin at 83.1% vs 84.1% (YoY)"
1582,2023-01-20,"Samsung's #bitcoin    wallet is now available in Australia, Brazil, Canada, Hong Kong, India, Malaysia, Singapore, and Taiwan."
